ASMT_ID,EFF_METAID,SITE_ID,SITE_PID,METHOD,SUBMITYEAR,ASMT_YEAR,VERIF_EFF,ASMT_URL,INFO_URL,GOV_ACT,GOV_ASMT,DP_BIO,DP_OTHER,MGMT_OBSET,MGMT_OBMAN,MGMT_ADAPT,MGMT_STAFF,MGMT_BUDGT,MGMT_THRTS,MGMT_MON,OUT_BIO
4380,18,183416,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
6578,18,183417,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
4440,18,183418,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
6352,18,183419,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
6581,18,183420,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
4410,18,183421,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
5766,18,183422,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
6135,18,183423,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
3463,18,183424,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
4214,18,183425,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
6579,18,183426,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
4723,18,183427,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
4278,18,183428,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
5997,18,183429,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
6655,18,183431,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
4452,18,183432,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
9155,18,183433,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
8954,18,183434,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
9148,18,183435,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
9153,18,183436,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2978,18,183437,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
6755,18,183438,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
6948,18,183439,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
5965,18,183440,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
6587,18,183441,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
6589,18,183442,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
6588,18,183443,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
6590,18,183444,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
6667,18,183445,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
6668,18,183446,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
4558,18,183447,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
6947,18,183448,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
6935,18,183449,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
7346,18,183450,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
7602,18,183451,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
4523,18,183452,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
9156,18,183453,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
12683,28,184172,,Management Effectiveness Tracking Tool (METT),2005,2005,,Not Reported,,,,,,,,,,,,,
12684,28,184172,,Management Effectiveness Tracking Tool (METT),2007,2007,,Not Reported,,,,,,,,,,,,,
12685,28,184172,,Management Effectiveness Tracking Tool (METT),2008,2008,,Not Reported,,,,,,,,,,,,,
12686,28,184172,,Management Effectiveness Tracking Tool (METT),2009,2009,,Not Reported,,,,,,,,,,,,,
12689,28,184172,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2006,2006,,Not Reported,,,,,,,,,,,,,
12694,28,184173,,Management Effectiveness Tracking Tool (METT),2012,2012,,Not Reported,,,,,,,,,,,,,
12718,28,184173,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2006,2006,,Not Reported,,,,,,,,,,,,,
12719,28,184173,,Management Effectiveness Tracking Tool (METT),2009,2009,,Not Reported,,,,,,,,,,,,,
12687,28,193310,,Management Effectiveness Tracking Tool (METT),2010,2010,,Not Reported,,,,,,,,,,,,,
12690,28,193310,,Management Effectiveness Tracking Tool (METT),2005,2005,,Not Reported,,,,,,,,,,,,,
12691,28,193310,,Management Effectiveness Tracking Tool (METT),2006,2006,,Not Reported,,,,,,,,,,,,,
12692,28,193310,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2006,2006,,Not Reported,,,,,,,,,,,,,
35792,28,193310,,Management Effectiveness Tracking Tool (METT),2007,2007,,Not Reported,,,,,,,,,,,,,
35793,28,193310,,Management Effectiveness Tracking Tool (METT),2009,2009,,Not Reported,,,,,,,,,,,,,
35794,28,193310,,Management Effectiveness Tracking Tool (METT),2012,2012,,Not Reported,,,,,,,,,,,,,
9158,18,193560,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
9159,18,193561,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
9162,18,193562,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
9161,18,193563,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
9165,18,193564,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
9164,18,193565,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
9166,18,193566,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
9167,18,193567,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
9168,18,193568,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
9117,18,193569,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
9118,18,193570,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
9119,18,193571,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
6643,18,193717,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
6687,18,193718,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
6714,18,193719,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
6804,18,193720,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
4684,18,193721,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
7121,18,193722,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
5091,18,193723,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
5166,18,193724,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
7345,18,193725,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
7550,18,193726,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
7565,18,193727,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
7566,18,193728,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
6602,18,193732,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
6594,18,193733,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
6603,18,193734,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
6591,18,193735,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
6592,18,193736,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
4811,18,193737,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
3725,18,193738,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
6524,18,193739,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
6593,18,193740,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
6707,18,193741,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
7450,18,193742,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
7486,18,193743,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
21995,28,195092,,Birdlife Important Bird and Biodiversity Area Monitoring (Birdlife IBA),2010,2010,,Not Reported,,,,,,,,,,,,,
14497,28,196014,,Catalonia Management Effectiveness Evaluation (Catalonia MEE),2002,2002,,Not Reported,,,,,,,,,,,,,
14657,28,196099,,Birdlife Important Bird and Biodiversity Area Monitoring (Birdlife IBA),2008,2008,,Not Reported,,,,,,,,,,,,,
14571,28,196147,,Birdlife Important Bird and Biodiversity Area Monitoring (Birdlife IBA),2007,2007,,Not Reported,,,,,,,,,,,,,
14763,28,196192,,Catalonia Management Effectiveness Evaluation (Catalonia MEE),2002,2002,,Not Reported,,,,,,,,,,,,,
14540,28,196213,,Catalonia Management Effectiveness Evaluation (Catalonia MEE),2002,2002,,Not Reported,,,,,,,,,,,,,
14775,28,196372,,Catalonia Management Effectiveness Evaluation (Catalonia MEE),2002,2002,,Not Reported,,,,,,,,,,,,,
12701,28,196474,,Management Effectiveness Tracking Tool (METT),2009,2009,,Not Reported,,,,,,,,,,,,,
12702,28,196474,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2006,2006,,Not Reported,,,,,,,,,,,,,
12703,28,196474,,Management Effectiveness Tracking Tool (METT),2012,2012,,Not Reported,,,,,,,,,,,,,
35795,28,196476,,Management Effectiveness Tracking Tool (METT),2009,2009,,Not Reported,,,,,,,,,,,,,
35796,28,196476,,Management Effectiveness Tracking Tool (METT),2012,2012,,Not Reported,,,,,,,,,,,,,
12679,28,196477,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2006,2006,,Not Reported,,,,,,,,,,,,,
12680,28,196477,,Management Effectiveness Tracking Tool (METT),2009,2009,,Not Reported,,,,,,,,,,,,,
12681,28,196477,,Management Effectiveness Tracking Tool (METT),2012,2012,,Not Reported,,,,,,,,,,,,,
12651,28,196478,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2006,2006,,Not Reported,,,,,,,,,,,,,
12652,28,196478,,Management Effectiveness Tracking Tool (METT),2009,2009,,Not Reported,,,,,,,,,,,,,
12653,28,196478,,Management Effectiveness Tracking Tool (METT),2012,2012,,Not Reported,,,,,,,,,,,,,
28099,28,196501,,Management Effectiveness Tracking Tool (METT),2007,2007,,Not Reported,,,,,,,,,,,,,
35625,28,196502,,Management Effectiveness Tracking Tool (METT),0,0,,Not Reported,,,,,,,,,,,,,
35630,28,196504,,Management Effectiveness Tracking Tool (METT),0,0,,Not Reported,,,,,,,,,,,,,
35629,28,196505,,Management Effectiveness Tracking Tool (METT),0,0,,Not Reported,,,,,,,,,,,,,
397,9,198281,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2015,2015,,Not Reported,,,,,,,,,,,,,
736,9,198281,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2016,2016,,Not Reported,,,,,,,,,,,,,
32479,83,198281,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2023,2023,,http://samge.icmbio.gov.br/Uc/704,,,,,,,,,,,,,
34939,28,198281,,Management Effectiveness Tracking Tool (METT),2005,2005,,Not Reported,,,,,,,,,,,,,
34940,28,198281,,Management Effectiveness Tracking Tool (METT),2011,2011,,Not Reported,,,,,,,,,,,,,
34941,28,198281,,Management Effectiveness Tracking Tool (METT),2014,2014,,Not Reported,,,,,,,,,,,,,
84,3,198291,,World Heritage Outlook Report,2014,2014,,Not Reported,,,,,,,,,,,,,
21932,28,198294,,World Heritage Outlook Report,2014,2014,,Not Reported,,,,,,,,,,,,,
11025,28,198295,,World Heritage Outlook Report,2014,2014,,Not Reported,,,,,,,,,,,,,
15105,28,198299,,World Heritage Outlook Report,2014,2014,,Not Reported,,,,,,,,,,,,,
12586,28,198300,,World Heritage Outlook Report,2014,2014,,Not Reported,,,,,,,,,,,,,
12826,28,198301,,Birdlife Important Bird and Biodiversity Area Monitoring (Birdlife IBA),2007,2007,,Not Reported,,,,,,,,,,,,,
13051,28,198301,,World Heritage Outlook Report,2014,2014,,Not Reported,,,,,,,,,,,,,
21371,28,198302,,Management Effectiveness Tracking Tool (METT),2009,2009,,Not Reported,,,,,,,,,,,,,
21372,28,198302,,Management Effectiveness Tracking Tool (METT),2010,2010,,Not Reported,,,,,,,,,,,,,
21373,28,198302,,World Heritage Outlook Report,2014,2014,,Not Reported,,,,,,,,,,,,,
30447,70,198302,,Management Effectiveness Tracking Tool South Africa (METT-SA),2016,2016,,Not Reported,,,,,,,,,,,,,
30448,70,198302,,Management Effectiveness Tracking Tool South Africa (METT-SA),2017,2017,,Not Reported,,,,,,,,,,,,,
30449,70,198302,,Management Effectiveness Tracking Tool South Africa (METT-SA),2018,2018,,Not Reported,,,,,,,,,,,,,
30450,70,198302,,Management Effectiveness Tracking Tool South Africa (METT-SA),2019,2019,,Not Reported,,,,,,,,,,,,,
36064,28,198302,,Management Effectiveness Tracking Tool (METT),2011,2011,,Not Reported,,,,,,,,,,,,,
36065,28,198302,,Management Effectiveness Tracking Tool (METT),2013,2013,,Not Reported,,,,,,,,,,,,,
14586,28,198303,,World Heritage Outlook Report,2014,2014,,Not Reported,,,,,,,,,,,,,
11849,28,198314,,Management Effectiveness Tracking Tool (METT),2010,2010,,Not Reported,,,,,,,,,,,,,
35486,28,198314,,Management Effectiveness Tracking Tool (METT),2009,2009,,Not Reported,,,,,,,,,,,,,
11856,28,198315,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2004,2004,,Not Reported,,,,,,,,,,,,,
35487,28,198316,,Management Effectiveness Tracking Tool (METT),2011,2011,,Not Reported,,,,,,,,,,,,,
35488,28,198316,,Management Effectiveness Tracking Tool (METT),2013,2013,,Not Reported,,,,,,,,,,,,,
15091,28,198328,,Birdlife Important Bird and Biodiversity Area Monitoring (Birdlife IBA),2001,2001,,Not Reported,,,,,,,,,,,,,
1388,18,198334,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1367,18,198335,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
21938,28,198338,,Governance of Biodiversity Research Project  (GOBI Survey),2006,2006,,Not Reported,,,,,,,,,,,,,
12434,28,198343,,Governance of Biodiversity Research Project  (GOBI Survey),2006,2006,,Not Reported,,,,,,,,,,,,,
12820,28,198345,,Governance of Biodiversity Research Project  (GOBI Survey),2006,2006,,Not Reported,,,,,,,,,,,,,
12824,28,198345,,Stockholm Biosphere Reserve Survey,2008,2008,,Not Reported,,,,,,,,,,,,,
35817,28,198345,,Management Effectiveness Tracking Tool (METT),2003,2003,,Not Reported,,,,,,,,,,,,,
35818,28,198345,,Management Effectiveness Tracking Tool (METT),2005,2005,,Not Reported,,,,,,,,,,,,,
35819,28,198345,,Management Effectiveness Tracking Tool (METT),2008,2008,,Not Reported,,,,,,,,,,,,,
35820,28,198345,,Management Effectiveness Tracking Tool (METT),2011,2011,,Not Reported,,,,,,,,,,,,,
305,9,198350,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2015,2015,,Not Reported,,,,,,,,,,,,,
617,9,198350,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2016,2016,,Not Reported,,,,,,,,,,,,,
32672,83,198350,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2023,2023,,http://samge.icmbio.gov.br/Uc/441,,,,,,,,,,,,,
396,9,198351,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2015,2015,,Not Reported,,,,,,,,,,,,,
734,9,198351,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2016,2016,,Not Reported,,,,,,,,,,,,,
32497,83,198351,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2023,2023,,http://samge.icmbio.gov.br/Uc/686,,,,,,,,,,,,,
34890,28,198351,,Management Effectiveness Tracking Tool (METT),2014,2014,,Not Reported,,,,,,,,,,,,,
705,9,198352,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2016,2016,,Not Reported,,,,,,,,,,,,,
32487,83,198352,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2023,2023,,http://samge.icmbio.gov.br/Uc/696,,,,,,,,,,,,,
394,9,198353,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2015,2015,,Not Reported,,,,,,,,,,,,,
732,9,198353,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2016,2016,,Not Reported,,,,,,,,,,,,,
32482,83,198353,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2023,2023,,http://samge.icmbio.gov.br/Uc/701,,,,,,,,,,,,,
259,9,198355,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2015,2015,,Not Reported,,,,,,,,,,,,,
546,9,198355,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2016,2016,,Not Reported,,,,,,,,,,,,,
32367,83,198355,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2023,2023,,http://samge.icmbio.gov.br/Uc/868,,,,,,,,,,,,,
242,9,198356,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2015,2015,,Not Reported,,,,,,,,,,,,,
523,9,198356,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2016,2016,,Not Reported,,,,,,,,,,,,,
32387,83,198356,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2023,2023,,http://samge.icmbio.gov.br/Uc/848,,,,,,,,,,,,,
34654,28,198356,,Management Effectiveness Tracking Tool (METT),2016,2016,,Not Reported,,,,,,,,,,,,,
291,9,198359,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2015,2015,,Not Reported,,,,,,,,,,,,,
598,9,198359,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2016,2016,,Not Reported,,,,,,,,,,,,,
32615,83,198359,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2023,2023,,http://samge.icmbio.gov.br/Uc/499,,,,,,,,,,,,,
301,9,198360,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2015,2015,,Not Reported,,,,,,,,,,,,,
611,9,198360,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2016,2016,,Not Reported,,,,,,,,,,,,,
32675,83,198360,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2023,2023,,http://samge.icmbio.gov.br/Uc/437,,,,,,,,,,,,,
308,9,198361,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2015,2015,,Not Reported,,,,,,,,,,,,,
621,9,198361,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2016,2016,,Not Reported,,,,,,,,,,,,,
32647,83,198361,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2023,2023,,http://samge.icmbio.gov.br/Uc/466,,,,,,,,,,,,,
309,9,198362,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2015,2015,,Not Reported,,,,,,,,,,,,,
622,9,198362,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2016,2016,,Not Reported,,,,,,,,,,,,,
32669,83,198362,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2023,2023,,http://samge.icmbio.gov.br/Uc/444,,,,,,,,,,,,,
310,9,198363,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2015,2015,,Not Reported,,,,,,,,,,,,,
623,9,198363,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2016,2016,,Not Reported,,,,,,,,,,,,,
32668,83,198363,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2023,2023,,http://samge.icmbio.gov.br/Uc/445,,,,,,,,,,,,,
735,9,198366,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2016,2016,,Not Reported,,,,,,,,,,,,,
32512,83,198366,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2023,2023,,http://samge.icmbio.gov.br/Uc/671,,,,,,,,,,,,,
257,9,198367,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2015,2015,,Not Reported,,,,,,,,,,,,,
543,9,198367,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2016,2016,,Not Reported,,,,,,,,,,,,,
32370,83,198367,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2023,2023,,http://samge.icmbio.gov.br/Uc/865,,,,,,,,,,,,,
395,9,198369,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2015,2015,,Not Reported,,,,,,,,,,,,,
733,9,198369,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2016,2016,,Not Reported,,,,,,,,,,,,,
32517,83,198369,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2023,2023,,http://samge.icmbio.gov.br/Uc/666,,,,,,,,,,,,,
31569,83,198374,,Sistema de Avaliação de Ações de Gestão em Áreas de Conservação (SAMGe),2019,2019,,http://samge.icmbio.gov.br/Uc/81,,,,,,,,,,,,,
